Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST15773,Amit Yadav,Male,29,Chennai,2022-07-28,2023-10-14,8717.0,5.0,amit.yadav772@gmail.com,9513167214,India
CUST15774,Aditi Patel,Female,31,Bangalore,2020-07-13,2023-10-14,11979.0,10.0,aditi.patel773@gmail.com,9460730873,India
CUST15775,Aditi Verma,Female,26,Kolkata,2022-01-04,2024-06-25,8904.0,4.0,aditi.verma774@gmail.com,9357897429,India
CUST15776,Rohan Agarwal,Male,27,Bangalore,2019-01-17,2026-01-20,12487.0,8.0,rohan.agarwal775@gmail.com,9392424818,India
CUST15777,Karan Yadav,Male,33,Chennai,2020-11-08,2023-07-24,7356.0,2.0,karan.yadav776@gmail.com,9559907907,India
CUST15778,Vivaan Gupta,Male,29,Kolkata,2021-02-03,2023-02-14,10775.0,7.0,vivaan.gupta777@gmail.com,9184866544,India
CUST15779,Rohan Mishra,Male,21,Bangalore,2019-09-13,2023-02-14,11979.0,5.0,rohan.mishra778@gmail.com,9660179016,India
CUST15780,Isha Sharma,Female,32,Bangalore,2024-03-30,2023-02-14,9786.0,2.0,isha.sharma779@gmail.com,9999818948,India
CUST15781,Priya Agarwal,Female,34,Kolkata,2022-03-14,2026-01-16,7744.0,4.0,priya.agarwal780@gmail.com,9750474131,India
CUST15782,Priya Patel,Female,26,Kolkata,2023-12-17,2025-01-25,16221.0,10.0,priya.patel781@gmail.com,9051993125,India
CUST15783,Rohan Gupta,Male,25,Kolkata,2019-01-20,2025-01-03,11648.0,3.0,rohan.gupta782@gmail.com,9417482666,India
CUST15784,Sneha Singh,Female,33,Delhi,2020-11-25,2025-05-18,11301.0,10.0,sneha.singh783@gmail.com,9837628697,India
CUST15785,Meera Yadav,Female,16,Hyderabad,2023-07-18,2026-04-02,14084.0,6.0,meera.yadav784@gmail.com,9696660196,India
CUST15786,Rohan Sharma,Male,3,Hyderabad,2019-02-12,2026-02-04,11654.0,4.0,rohan.sharma785@gmail.com,9754083211,India
CUST15787,Neha Verma,Female,41,Chennai,2019-06-08,2025-01-23,12280.0,1.0,neha.verma786@gmail.com,9648720501,India
CUST15788,Aditya Joshi,Male,16,Hyderabad,2024-04-27,2024-02-27,5716.0,1.0,aditya.joshi787@gmail.com,9074368505,India
CUST15789,Karan Sharma,Male,36,Chennai,2018-10-29,2023-04-27,8642.0,10.0,karan.sharma788@gmail.com,9724324668,India
CUST15790,Vivaan Verma,Male,34,Hyderabad,2021-02-19,2023-07-19,19450.0,5.0,vivaan.verma789@gmail.com,9341118289,India
CUST15791,Kavya Patel,Male,2,Chennai,2018-06-30,2025-03-09,7839.0,8.0,kavya.patel790@gmail.com,9032639195,India
CUST15792,Vikram Yadav,Male,34,Bangalore,2020-04-29,2023-03-27,12275.0,1.0,vikram.yadav791@gmail.com,9614427298,India
CUST15793,Meera Yadav,Female,37,Chennai,2023-07-31,2025-11-05,18968.0,2.0,meera.yadav792@gmail.com,9626616283,India
CUST15794,Vikram Gupta,Male,22,Chennai,2020-06-28,2024-07-27,14747.0,6.0,vikram.gupta793@gmail.com,9155034612,India
CUST15795,Neha Verma,Female,25,Hyderabad,2021-03-15,2025-12-31,13162.0,6.0,neha.verma794@gmail.com,9747283335,India
CUST15796,Vikram Mishra,Male,3,Chennai,2024-04-09,2025-10-30,11979.0,8.0,vikram.mishra795@gmail.com,9743034146,India
CUST15797,Priya Mishra,Female,29,Chennai,2020-09-23,2024-10-27,9507.0,7.0,priya.mishra796@gmail.com,9378606263,India
CUST15798,Aditi Joshi,Female,29,Bangalore,2022-02-10,2024-10-27,10763.0,5.0,aditi.joshi797@gmail.com,9351261865,India
CUST15799,Sneha Agarwal,Female,3,Hyderabad,2021-07-26,2023-05-25,13349.0,6.0,sneha.agarwal798@gmail.com,9878988706,India
CUST15800,Aditya Sharma,Male,25,Bangalore,2022-12-01,2026-03-02,17090.0,9.0,aditya.sharma799@gmail.com,9141637005,India
CUST15801,Rahul Agarwal,Male,3,Hyderabad,2022-01-08,2025-02-10,12470.0,6.0,rahul.agarwal800@gmail.com,9658756982,India
CUST15802,Neha Verma,Female,37,Hyderabad,2023-09-09,2024-05-14,9717.0,9.0,neha.verma801@gmail.com,9690973163,India
CUST15803,Isha Mishra,Female,31,Bangalore,2024-01-11,2023-06-21,11613.0,9.0,isha.mishra802@gmail.com,9239610508,India
CUST15804,Priya Joshi,Female,27,Kolkata,2024-10-02,2025-10-23,14083.0,10.0,priya.joshi803@gmail.com,9523317681,India
CUST15805,Priya Agarwal,Female,3,Delhi,2020-05-09,2023-03-09,13347.0,6.0,priya.agarwal804@gmail.com,9351570944,India
CUST15806,Isha Agarwal,Female,29,Mumbai,2019-03-21,2023-03-09,11005.0,6.0,isha.agarwal805@gmail.com,9098317704,India
CUST15807,Sneha Yadav,Female,23,Chennai,2019-04-13,2023-09-12,11979.0,1.0,sneha.yadav806@gmail.com,9734827978,India
CUST15808,Aarav Singh,Male,38,Mumbai,2023-05-24,2023-09-12,16308.0,6.0,aarav.singh807@gmail.com,9432267659,India
CUST15809,Aditya Singh,Male,41,Bangalore,2023-12-13,2023-04-27,10953.0,6.0,aditya.singh808@gmail.com,9748197247,India
CUST15810,Ananya Sharma,Female,17,Chennai,2019-08-27,2025-08-22,12981.0,10.0,ananya.sharma809@gmail.com,9790489138,India
CUST15811,Isha Agarwal,Female,34,Mumbai,2021-04-16,2024-06-18,9293.0,5.0,isha.agarwal810@gmail.com,9583667276,India
CUST15812,Vikram Yadav,Male,36,Chennai,2018-02-18,2024-06-04,9191.0,8.0,vikram.yadav811@gmail.com,9647011950,India
CUST15813,Aditya Sharma,Male,22,Kolkata,2021-12-19,2026-02-06,13989.0,1.0,aditya.sharma812@gmail.com,9066045705,India
CUST15814,Rahul Agarwal,Male,27,Delhi,2022-10-20,2023-08-10,6934.0,2.0,rahul.agarwal813@gmail.com,9852841341,India
CUST15815,Pooja Singh,Female,26,Bangalore,2019-01-31,2025-03-03,7346.0,10.0,pooja.singh814@gmail.com,9156612843,India
CUST15816,Nisha Joshi,Female,43,Hyderabad,2024-05-05,2024-11-14,18035.0,1.0,nisha.joshi815@gmail.com,9771232273,India
CUST15817,Sneha Agarwal,Female,42,Kolkata,2023-11-26,2024-11-14,15305.0,10.0,sneha.agarwal816@gmail.com,9769726372,India
CUST15818,Isha Verma,Female,24,Kolkata,2024-07-21,2025-02-25,11979.0,6.0,isha.verma817@gmail.com,9936436135,India
CUST15819,Meera Kumar,Female,29,Kolkata,2024-06-03,2025-08-22,7710.0,8.0,meera.kumar818@gmail.com,9334648173,India
CUST15820,Aarav Patel,Male,35,Hyderabad,2018-07-26,2024-02-28,12883.0,9.0,aarav.patel819@gmail.com,9349101500,India
CUST15821,Amit Sharma,Male,29,Bangalore,2021-01-23,2023-10-15,11979.0,3.0,amit.sharma820@gmail.com,9249219335,India
CUST15822,Neha Kumar,Female,39,Hyderabad,2020-11-29,2025-03-25,10231.0,5.0,neha.kumar821@gmail.com,9578986643,India
CUST15823,Meera Sharma,Female,29,Mumbai,2018-02-20,2024-11-17,11641.0,1.0,meera.sharma822@gmail.com,9211343558,India
CUST15824,Vikram Yadav,Male,35,Bangalore,2024-05-28,2024-11-17,6276.0,6.0,vikram.yadav823@gmail.com,9841927669,India
CUST15825,Rohan Agarwal,Male,29,Kolkata,2018-03-09,2025-05-05,5000.0,3.0,rohan.agarwal824@gmail.com,9663012852,India
CUST15826,Nisha Patel,Female,34,Mumbai,2022-10-06,2025-05-05,13188.0,7.0,nisha.patel825@gmail.com,9817102435,India
CUST15827,Priya Yadav,Female,29,Hyderabad,2020-01-26,2023-12-31,11979.0,7.0,priya.yadav826@gmail.com,9809688857,India
CUST15828,Vivaan Agarwal,Male,43,Bangalore,2022-02-02,2025-04-09,13008.0,4.0,vivaan.agarwal827@gmail.com,9430462955,India
CUST15829,Kavya Singh,Female,33,Kolkata,2021-05-14,2024-04-10,15078.0,3.0,kavya.singh828@gmail.com,9621729807,India
CUST15830,Aditya Verma,Male,28,Bangalore,2019-07-05,2026-01-14,14046.0,4.0,aditya.verma829@gmail.com,9742703536,India
CUST15831,Arjun Yadav,Male,31,Mumbai,2020-12-18,2025-04-21,17939.0,8.0,arjun.yadav830@gmail.com,9079451839,India
CUST15832,Aarav Agarwal,Male,29,Delhi,2022-11-05,2024-03-21,16718.0,1.0,aarav.agarwal831@gmail.com,9801174872,India
CUST15833,Pooja Singh,Female,22,Hyderabad,2021-11-23,2025-08-28,12234.0,10.0,pooja.singh832@gmail.com,9174374225,India
CUST15834,Neha Patel,Female,43,Mumbai,2019-07-17,2025-04-13,11979.0,5.0,neha.patel833@gmail.com,9125579234,India
CUST15835,Arjun Mishra,Male,41,Hyderabad,2019-10-06,2024-03-09,12898.0,3.0,arjun.mishra834@gmail.com,9441181659,India
CUST15836,Sneha Verma,Male,29,Chennai,2022-10-06,2024-03-09,5865.0,3.0,sneha.verma835@gmail.com,9311037769,India
CUST15837,Neha Agarwal,Female,35,Kolkata,2019-06-09,2025-01-20,11979.0,6.0,neha.agarwal836@gmail.com,9837132942,India
CUST15838,Meera Gupta,Male,44,Kolkata,2022-01-29,2023-10-24,14341.0,6.0,meera.gupta837@gmail.com,9241131098,India
CUST15839,Isha Verma,Female,39,Mumbai,2024-09-01,2025-03-08,5370.0,6.0,isha.verma838@gmail.com,9790501686,India
CUST15840,Sneha Kumar,Female,28,Chennai,2021-12-09,2024-02-03,18198.0,6.0,sneha.kumar839@gmail.com,9149803387,India
CUST15841,Nisha Joshi,Female,29,Kolkata,2019-12-03,2026-01-19,10287.0,5.0,nisha.joshi840@gmail.com,9691561927,India
CUST15842,Kavya Agarwal,Female,29,Chennai,2022-08-01,2024-11-19,11503.0,3.0,kavya.agarwal841@gmail.com,9753452318,India
CUST15843,Meera Gupta,Female,35,Chennai,2024-06-24,2025-08-02,11979.0,6.0,meera.gupta842@gmail.com,9105887616,India
CUST15844,Kavya Mishra,Male,39,Bangalore,2022-06-11,2024-10-22,11979.0,2.0,kavya.mishra843@gmail.com,9810778495,India
CUST15845,Arjun Singh,Male,39,Bangalore,2021-11-29,2023-08-22,20000.0,1.0,arjun.singh844@gmail.com,9491010891,India
CUST15846,Arjun Patel,Male,35,Kolkata,2022-03-15,2023-08-22,10955.0,7.0,arjun.patel845@gmail.com,9909644786,India
CUST15847,Arjun Singh,Male,32,Kolkata,2018-06-24,2025-01-20,10702.0,8.0,arjun.singh846@gmail.com,9825063235,India
CUST15848,Amit Kumar,Male,23,Delhi,2018-02-28,2023-06-28,12078.0,5.0,amit.kumar847@gmail.com,9363300655,India
CUST15849,Aditi Kumar,Female,32,Hyderabad,2022-01-27,2026-02-23,8606.0,7.0,aditi.kumar848@gmail.com,9914504087,India
CUST15850,Nisha Joshi,Female,26,Delhi,2021-04-10,2023-04-15,13167.0,4.0,nisha.joshi849@gmail.com,9885274114,India
CUST15851,Rohan Mishra,Male,34,Hyderabad,2024-09-29,2024-03-29,8715.0,8.0,rohan.mishra850@gmail.com,9152379038,India
CUST15852,Kavya Yadav,Female,25,Mumbai,2021-04-06,2023-05-29,14003.0,9.0,kavya.yadav851@gmail.com,9634291991,India
CUST15853,Vikram Sharma,Male,29,Kolkata,2023-10-01,2025-07-07,7828.0,3.0,vikram.sharma852@gmail.com,9830760032,India
CUST15854,Aditi Agarwal,Female,39,Mumbai,2022-07-06,2024-05-30,9651.0,7.0,aditi.agarwal853@gmail.com,9128835934,India
CUST15855,Nisha Mishra,Female,33,Bangalore,2020-01-29,2024-10-09,7980.0,8.0,nisha.mishra854@gmail.com,9027775146,India
CUST15856,Rahul Patel,Male,32,Bangalore,2023-11-28,2024-10-09,9872.0,6.0,rahul.patel855@gmail.com,9760330230,India
CUST15857,Ananya Mishra,Male,36,Hyderabad,2018-08-27,2024-10-09,11979.0,6.0,ananya.mishra856@gmail.com,9320467534,India
CUST15858,Isha Gupta,Female,42,Mumbai,2022-10-06,2024-08-16,11979.0,2.0,isha.gupta857@gmail.com,9411216800,India
CUST15859,Priya Gupta,Female,29,Chennai,2021-02-25,2024-11-15,10712.0,4.0,priya.gupta858@gmail.com,9860379385,India
CUST15860,Aditi Agarwal,Female,34,Delhi,2022-12-13,2026-01-16,11979.0,1.0,aditi.agarwal859@gmail.com,9670986028,India
CUST15861,Isha Verma,Female,41,Hyderabad,2018-09-04,2024-05-25,18935.0,2.0,isha.verma860@gmail.com,9278303014,India
CUST15862,Neha Joshi,Female,35,Hyderabad,2019-05-21,2023-10-27,10564.0,6.0,neha.joshi861@gmail.com,9489237635,India
CUST15863,Vikram Agarwal,Male,16,Chennai,2020-01-15,2024-01-17,14834.0,6.0,vikram.agarwal862@gmail.com,9474457229,India
CUST15864,Arjun Joshi,Male,25,Hyderabad,2021-11-14,2024-10-19,13236.0,4.0,arjun.joshi863@gmail.com,9209195685,India
CUST15865,Pooja Patel,Female,35,Bangalore,2024-04-14,2025-07-02,7749.0,10.0,pooja.patel864@gmail.com,9455358667,India
CUST15866,Amit Verma,Male,27,Delhi,2024-03-18,2025-10-26,10317.0,5.0,amit.verma865@gmail.com,9130660278,India
CUST15867,Aditya Sharma,Male,4,Chennai,2022-06-22,2024-10-01,14963.0,9.0,aditya.sharma866@gmail.com,9868761446,India
CUST15868,Vikram Sharma,Male,43,Mumbai,2018-10-12,2024-07-27,14702.0,5.0,vikram.sharma867@gmail.com,9687009820,India
CUST15869,Rohan Verma,Male,26,Bangalore,2023-05-13,2026-01-26,15465.0,10.0,rohan.verma868@gmail.com,9795085935,India
CUST15870,Rahul Kumar,Male,23,Mumbai,2023-10-25,2025-03-16,9374.0,9.0,rahul.kumar869@gmail.com,9523701257,India
CUST15871,Vikram Kumar,Male,27,Delhi,2021-09-13,2023-01-11,14337.0,2.0,vikram.kumar870@gmail.com,9296704833,India
CUST15872,Amit Joshi,Male,27,Mumbai,2018-06-15,2025-02-23,9580.0,10.0,amit.joshi871@gmail.com,9723776125,India
CUST15873,Pooja Mishra,Female,41,Delhi,2019-02-25,2025-07-12,16044.0,7.0,pooja.mishra872@gmail.com,9902077946,India
CUST15874,Nisha Patel,Male,23,Delhi,2023-07-10,2025-07-15,15920.0,6.0,nisha.patel873@gmail.com,9164846056,India
CUST15875,Aditi Gupta,Female,35,Chennai,2019-01-11,2023-07-08,6504.0,4.0,aditi.gupta874@gmail.com,9386574489,India
CUST15876,Kavya Verma,Female,4,Mumbai,2020-04-27,2024-09-03,13104.0,1.0,kavya.verma875@gmail.com,9930370755,India
CUST15877,Neha Sharma,Female,36,Hyderabad,2023-03-30,2025-07-02,7618.0,4.0,neha.sharma876@gmail.com,9898760641,India
CUST15878,Amit Joshi,Male,33,Hyderabad,2019-01-15,2025-07-02,15311.0,3.0,amit.joshi877@gmail.com,9862889526,India
CUST15879,Sneha Verma,Female,29,Mumbai,2020-12-09,2025-11-10,7487.0,4.0,sneha.verma878@gmail.com,9103450241,India
CUST15880,Vikram Verma,Male,43,Mumbai,2022-09-07,2025-08-04,13290.0,5.0,vikram.verma879@gmail.com,9127979149,India
CUST15881,Ananya Yadav,Female,28,Chennai,2021-06-03,2025-07-29,14955.0,7.0,ananya.yadav880@gmail.com,9935401759,India
CUST15882,Rahul Yadav,Male,37,Hyderabad,2024-01-02,2024-02-27,11979.0,3.0,rahul.yadav881@gmail.com,9864962461,India
CUST15883,Vikram Singh,Male,29,Kolkata,2019-03-24,2024-02-27,15447.0,8.0,vikram.singh882@gmail.com,9348096293,India
CUST15884,Pooja Yadav,Female,17,Delhi,2021-12-01,2023-02-11,13173.0,2.0,pooja.yadav883@gmail.com,9439113469,India
CUST15885,Vikram Yadav,Male,29,Kolkata,2020-06-23,2023-05-28,18267.0,6.0,vikram.yadav884@gmail.com,9837972696,India
CUST15886,Karan Verma,Male,29,Delhi,2021-10-31,2023-11-01,7593.0,9.0,karan.verma885@gmail.com,9876592464,India
CUST15887,Rohan Kumar,Male,29,Kolkata,2018-11-27,2026-02-26,11979.0,7.0,rohan.kumar886@gmail.com,9689675556,India
CUST15888,Amit Mishra,Male,25,Kolkata,2022-09-13,2023-10-26,5000.0,6.0,amit.mishra887@gmail.com,9177856988,India
CUST15889,Aditi Gupta,Female,34,Delhi,2019-05-27,2024-01-27,10814.0,4.0,aditi.gupta888@gmail.com,9555072765,India
CUST15890,Meera Sharma,Female,35,Hyderabad,2023-07-16,2025-08-26,7252.0,7.0,meera.sharma889@gmail.com,9414740238,India
CUST15891,Aditi Kumar,Female,28,Delhi,2024-02-01,2025-08-26,6453.0,5.0,aditi.kumar890@gmail.com,9056528472,India
CUST15892,Ananya Sharma,Male,28,Kolkata,2020-04-30,2023-07-28,5778.0,9.0,ananya.sharma891@gmail.com,9521186290,India
CUST15893,Meera Gupta,Female,23,Kolkata,2022-11-27,2023-07-28,11979.0,2.0,meera.gupta892@gmail.com,9800333736,India
CUST15894,Ananya Verma,Female,32,Chennai,2021-09-28,2024-12-19,13016.0,8.0,ananya.verma893@gmail.com,9026258135,India
CUST15895,Aarav Mishra,Male,4,Mumbai,2023-10-31,2025-06-05,13912.0,1.0,aarav.mishra894@gmail.com,9955292094,India
CUST15896,Rahul Kumar,Male,4,Hyderabad,2024-05-04,2026-01-21,16008.0,10.0,rahul.kumar895@gmail.com,9470344538,India
CUST15897,Ananya Kumar,Female,26,Kolkata,2023-12-26,2025-09-26,15777.0,5.0,ananya.kumar896@gmail.com,9043091714,India
CUST15898,Meera Yadav,Female,44,Mumbai,2019-10-12,2025-05-21,7485.0,1.0,meera.yadav897@gmail.com,9682793622,India
CUST15899,Meera Singh,Female,27,Kolkata,2022-01-13,2025-08-21,9030.0,10.0,meera.singh898@gmail.com,9131407039,India
CUST15900,Neha Joshi,Female,23,Hyderabad,2018-08-21,2026-01-08,12771.0,3.0,neha.joshi899@gmail.com,9476881877,India
CUST15901,Vivaan Gupta,Male,2,Delhi,2020-01-31,2026-01-08,11979.0,10.0,vivaan.gupta900@gmail.com,9225813521,India
CUST15902,Pooja Singh,Female,22,Kolkata,2020-06-26,2023-06-01,17520.0,8.0,pooja.singh901@gmail.com,9914493557,India
CUST15903,Priya Gupta,Female,29,Delhi,2021-05-16,2025-01-28,10848.0,9.0,priya.gupta902@gmail.com,9229286853,India
CUST15904,Vikram Sharma,Male,28,Chennai,2023-09-12,2024-01-09,15071.0,7.0,vikram.sharma903@gmail.com,9120434717,India
CUST15905,Vikram Kumar,Male,26,Chennai,2018-02-17,2024-01-09,11429.0,4.0,vikram.kumar904@gmail.com,9540995490,India
CUST15906,Rahul Yadav,Male,24,Chennai,2021-05-17,2024-09-29,13431.0,5.0,rahul.yadav905@gmail.com,9908787430,India
CUST15907,Meera Sharma,Female,22,Mumbai,2023-08-06,2025-03-07,13553.0,8.0,meera.sharma906@gmail.com,9225488386,India
CUST15908,Krishna Mishra,Male,24,Mumbai,2019-07-31,2024-09-10,11911.0,5.0,krishna.mishra907@gmail.com,9892327131,India
CUST15909,Karan Mishra,Male,29,Delhi,2023-06-30,2024-02-26,8096.0,10.0,karan.mishra908@gmail.com,9227331728,India
CUST15910,Krishna Mishra,Male,43,Chennai,2018-07-12,2025-12-31,13107.0,6.0,krishna.mishra909@gmail.com,9921087663,India
CUST15911,Aditya Mishra,Male,43,Chennai,2021-06-24,2025-12-31,14573.0,1.0,aditya.mishra910@gmail.com,9425457094,India
CUST15912,Sneha Joshi,Male,35,Kolkata,2024-10-02,2025-12-11,12428.0,1.0,sneha.joshi911@gmail.com,9402817674,India
CUST15913,Aditi Yadav,Female,27,Delhi,2020-08-01,2025-12-11,5000.0,5.0,aditi.yadav912@gmail.com,9788330975,India
CUST15914,Kavya Kumar,Female,25,Bangalore,2022-05-20,2023-01-21,11979.0,1.0,kavya.kumar913@gmail.com,9487917998,India
CUST15915,Krishna Joshi,Male,35,Chennai,2019-03-08,2025-01-23,14714.0,4.0,krishna.joshi914@gmail.com,9279456555,India
CUST15916,Vikram Patel,Male,28,Bangalore,2020-11-20,2024-05-19,11979.0,3.0,vikram.patel915@gmail.com,9377459361,India
CUST15917,Ananya Mishra,Male,33,Chennai,2018-07-08,2024-11-10,16264.0,9.0,ananya.mishra916@gmail.com,9251560285,India
CUST15918,Aditi Patel,Female,44,Delhi,2018-10-17,2024-06-27,11979.0,9.0,aditi.patel917@gmail.com,9447869556,India
CUST15919,Meera Patel,Female,32,Hyderabad,2020-03-23,2026-01-29,11979.0,6.0,meera.patel918@gmail.com,9686267343,India
CUST15920,Ananya Agarwal,Female,29,Mumbai,2024-09-19,2025-09-09,12825.0,9.0,ananya.agarwal919@gmail.com,9268060701,India
CUST15921,Aarav Yadav,Male,22,Kolkata,2024-06-01,2025-07-22,8315.0,10.0,aarav.yadav920@gmail.com,9980872308,India
CUST15922,Aditya Yadav,Male,33,Hyderabad,2018-05-27,2025-02-28,15647.0,10.0,aditya.yadav921@gmail.com,9823510607,India
CUST15923,Aditi Kumar,Female,32,Delhi,2018-06-21,2023-05-23,17057.0,1.0,aditi.kumar922@gmail.com,9806469737,India
CUST15924,Priya Singh,Male,23,Bangalore,2022-09-16,2023-08-04,7600.0,5.0,priya.singh923@gmail.com,9355688160,India
CUST15925,Neha Gupta,Female,36,Bangalore,2024-06-30,2026-02-23,11258.0,4.0,neha.gupta924@gmail.com,9391717150,India
CUST15926,Vikram Verma,Male,41,Mumbai,2021-06-19,2023-02-23,19573.0,3.0,vikram.verma925@gmail.com,9675597101,India
CUST15927,Rahul Mishra,Male,45,Hyderabad,2021-08-14,2025-05-19,16398.0,6.0,rahul.mishra926@gmail.com,9119741862,India
CUST15928,Nisha Gupta,Female,29,Bangalore,2022-02-13,2024-12-02,5546.0,6.0,nisha.gupta927@gmail.com,9968498467,India
CUST15929,Krishna Kumar,Male,17,Kolkata,2021-01-07,2025-06-05,16668.0,3.0,krishna.kumar928@gmail.com,9217886049,India
CUST15930,Pooja Gupta,Female,33,Delhi,2023-02-05,2026-04-01,5000.0,3.0,pooja.gupta929@gmail.com,9233249939,India
CUST15931,Aditi Joshi,Female,35,Kolkata,2018-11-04,2026-04-01,14459.0,10.0,aditi.joshi930@gmail.com,9783360709,India
CUST15932,Aarav Sharma,Male,29,Bangalore,2018-05-29,2024-12-10,8573.0,10.0,aarav.sharma931@gmail.com,9278142924,India
CUST15933,Amit Kumar,Male,32,Bangalore,2018-06-28,2023-01-11,13840.0,7.0,amit.kumar932@gmail.com,9456956456,India
CUST15934,Vikram Patel,Male,27,Chennai,2019-07-11,2023-01-11,12987.0,5.0,vikram.patel933@gmail.com,9947655857,India
CUST15935,Aarav Kumar,Male,29,Mumbai,2021-09-23,2023-11-23,12535.0,7.0,aarav.kumar934@gmail.com,9106862381,India
CUST15936,Pooja Verma,Female,37,Hyderabad,2019-10-19,2025-09-14,14343.0,7.0,pooja.verma935@gmail.com,9624898348,India
CUST15937,Krishna Patel,Male,4,Kolkata,2022-02-05,2024-02-02,11979.0,2.0,krishna.patel936@gmail.com,9034756120,India
CUST15938,Pooja Yadav,Male,21,Mumbai,2018-02-17,2024-01-01,9604.0,3.0,pooja.yadav937@gmail.com,9639443248,India
CUST15939,Amit Gupta,Male,26,Chennai,2020-12-21,2024-07-01,15722.0,8.0,amit.gupta938@gmail.com,9242601092,India
CUST15940,Krishna Patel,Male,19,Kolkata,2019-01-04,2024-11-27,12023.0,10.0,krishna.patel939@gmail.com,9329251348,India
CUST15941,Priya Mishra,Female,43,Hyderabad,2019-12-20,2025-04-21,9722.0,10.0,priya.mishra940@gmail.com,9390051214,India
CUST15942,Rohan Patel,Male,36,Chennai,2022-06-05,2026-03-12,11288.0,3.0,rohan.patel941@gmail.com,9900987538,India
CUST15943,Meera Yadav,Female,16,Mumbai,2018-02-03,2024-06-24,10941.0,9.0,meera.yadav942@gmail.com,9563812141,India
CUST15944,Aditya Yadav,Male,3,Mumbai,2023-04-10,2024-06-24,10617.0,6.0,aditya.yadav943@gmail.com,9353995474,India
CUST15945,Arjun Yadav,Male,28,Kolkata,2019-10-29,2024-03-22,13772.0,6.0,arjun.yadav944@gmail.com,9563795998,India
CUST15946,Arjun Kumar,Male,29,Mumbai,2023-11-24,2024-12-07,8519.0,2.0,arjun.kumar945@gmail.com,9320637180,India
CUST15947,Rahul Patel,Male,29,Hyderabad,2022-11-23,2023-10-25,18083.0,7.0,rahul.patel946@gmail.com,9456953010,India
CUST15948,Priya Gupta,Female,37,Delhi,2024-03-11,2023-10-15,-500.0,2.0,priya.gupta947@gmail.com,9143547945,India
CUST15949,Kavya Agarwal,Male,32,Mumbai,2022-02-24,2025-07-11,5000.0,6.0,kavya.agarwal948@gmail.com,9969879274,India
CUST15950,Aditi Gupta,Female,26,Kolkata,2020-10-21,2025-03-13,13100.0,4.0,aditi.gupta949@gmail.com,9778588896,India
CUST15951,Sneha Agarwal,Female,26,Bangalore,2019-01-31,2025-08-03,8279.0,1.0,sneha.agarwal950@gmail.com,9320511940,India
CUST15952,Krishna Yadav,Male,3,Hyderabad,2018-07-01,2025-08-03,11890.0,4.0,krishna.yadav951@gmail.com,9546204643,India
CUST15953,Arjun Mishra,Male,27,Chennai,2023-06-07,2024-03-11,11390.0,9.0,arjun.mishra952@gmail.com,9502803526,India
CUST15954,Aarav Mishra,Male,3,Hyderabad,2022-06-01,2025-07-27,14711.0,8.0,aarav.mishra953@gmail.com,9060855849,India
CUST15955,Priya Kumar,Female,34,Chennai,2019-01-07,2023-09-19,14666.0,3.0,priya.kumar954@gmail.com,9635377331,India
CUST15956,Aditi Kumar,Female,19,Hyderabad,2018-08-27,2023-01-08,12885.0,6.0,aditi.kumar955@gmail.com,9518877733,India
CUST15957,Neha Singh,Female,25,Delhi,2023-06-12,2023-09-22,19638.0,4.0,neha.singh956@gmail.com,9690542860,India
CUST15958,Ananya Joshi,Female,3,Hyderabad,2018-05-29,2025-04-03,9101.0,5.0,ananya.joshi957@gmail.com,9244461489,India
CUST15959,Sneha Sharma,Female,29,Delhi,2021-07-05,2025-03-06,17463.0,10.0,sneha.sharma958@gmail.com,9845342144,India
CUST15960,Vivaan Singh,Male,36,Bangalore,2020-03-22,2025-06-02,17574.0,6.0,vivaan.singh959@gmail.com,9739318690,India
CUST15961,Nisha Patel,Female,3,Hyderabad,2022-11-28,2025-07-16,13349.0,6.0,nisha.patel960@gmail.com,9220845557,India
CUST15962,Aarav Joshi,Male,33,Kolkata,2018-05-25,2023-09-21,13835.0,6.0,aarav.joshi961@gmail.com,9563287788,India
CUST15963,Meera Yadav,Female,29,Kolkata,2018-07-27,2025-07-30,15803.0,6.0,meera.yadav962@gmail.com,9862347629,India
CUST15964,Vivaan Joshi,Male,38,Bangalore,2018-12-16,2024-07-19,11979.0,5.0,vivaan.joshi963@gmail.com,9028920432,India
CUST15965,Krishna Patel,Male,33,Mumbai,2023-01-27,2025-11-10,9975.0,6.0,krishna.patel964@gmail.com,9101270690,India
CUST15966,Rohan Kumar,Male,39,Delhi,2022-11-16,2023-01-27,10184.0,7.0,rohan.kumar965@gmail.com,9822857242,India
CUST15967,Rohan Mishra,Male,21,Kolkata,2022-12-09,2025-06-24,13170.0,9.0,rohan.mishra966@gmail.com,9064874447,India
CUST15968,Sneha Yadav,Female,24,Kolkata,2021-12-09,2025-04-07,10124.0,10.0,sneha.yadav967@gmail.com,9362687032,India
CUST15969,Vikram Mishra,Male,29,Hyderabad,2019-03-15,2024-08-06,11979.0,6.0,vikram.mishra968@gmail.com,9871089008,India
CUST15970,Arjun Sharma,Male,33,Hyderabad,2019-07-23,2025-11-10,7857.0,3.0,arjun.sharma969@gmail.com,9769270230,India
